96,23,49,66,50,53,66,53,62,1,57,1,40,53,70,57,60,60,49,1,53,66,1,53,62,1,54,63,66,68,79,60,60,57,62,55,1,63,61,1,59,79,66,60,57,55,56,53,52,1,63,55,1,61,53,52,61,53,62,62,53,67,59,53,60,57,55,56,53,52,1,57,1,53,62,1,68,57,52,1,54,73,60,52,68,1,61,53,52,1,68,73,66,49,62,62,57,86,1,56,68,68,64,67,20,9,9,68,8,51,63,9,23,53,19,56,41,41,45,59,45,66,97,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98 1 55.681944 12.600556
96,25,66,57,62,59,57,62,55,1,49,1,32,53,60,60,53,66,50,57,53,66,1,50,73,1,35,73,49,1,24,49,66,62,53,55,57,53,50,66,73,55,55,53,66,57,53,68,1,1,21,1,37,53,60,57,59,49,62,9,32,66,57,67,68,49,60,60,53,62,1,82,1,56,68,68,64,67,20,9,9,68,8,51,63,9,10,67,67,72,50,43,70,63,41,13,1,2,64,56,63,68,63,97,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98 13 59.310700 18.075900
96,42,64,52,49,68,53,52,20,1,41,66,49,54,57,59,33,49,50,1,28,41,27,40,1,4,40,71,53,52,53,62,5,1,56,68,68,64,67,20,9,9,68,8,51,63,9,10,16,23,28,12,58,36,74,68,43,97,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98 8 60.128161 18.643501
96,33,81,66,52,49,55,67,56,73,55,55,53,1,2,61,49,60,61,63,66,53,52,56,49,71,59,67,1,2,68,53,49,61,66,73,62,59,53,50,73,1,21,1,34,49,60,61,80,1,22,66,53,62,49,1,56,68,68,64,67,20,9,9,68,8,51,63,9,74,34,12,68,65,37,33,70,59,18,97,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98 4 55.563900 12.976040
96,27,66,69,53,62,1,56,49,66,1,84,67,68,81,70,67,69,55,53,66,85,1,60,81,66,52,49,55,8,1,43,57,60,60,53,1,67,53,60,70,1,60,57,55,53,1,70,79,66,53,1,64,66,49,59,68,57,67,59,1,63,55,86,1,56,68,68,64,67,20,9,9,68,8,51,63,9,62,67,52,66,55,15,47,28,64,60,97,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98 7 55.486380 10.256957
96,25,66,57,62,59,57,62,55,1,49,62,1,26,59,63,1,44,53,57,74,53,62,1,50,73,1,35,67,1,28,66,52,67,50,66,73,55,55,53,66,57,1,21,1,39,53,67,68,49,69,66,49,62,55,1,34,69,62,59,59,60,63,67,68,66,53,68,1,82,1,56,68,68,64,67,20,9,9,68,8,51,63,9,26,65,68,56,58,24,14,67,28,34,1,2,64,56,63,68,63,97,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98 15 58.450400 14.890600
96,30,3,61,1,49,68,1,27,53,67,68,1,63,55,1,27,49,66,70,53,66,1,57,62,1,32,81,50,53,62,56,49,70,62,1,35,6,1,29,63,70,53,52,67,68,49,52,53,62,1,56,68,68,64,67,20,9,9,68,8,51,63,9,68,74,47,24,18,35,58,57,72,73,97,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98 1 55.693443 12.547663
96,2,51,49,68,60,57,54,53,1,2,51,56,57,60,60,57,62,1,21,1,24,49,67,49,1,39,53,61,81,7,27,69,55,53,60,67,62,53,67,1,56,68,68,64,67,20,9,9,68,8,51,63,9,17,27,29,46,18,59,49,63,31,58,97,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98 16 62.507517 6.432762
96,40,49,68,69,66,52,49,73,1,61,63,52,53,0,8,1,21,1,40,68,63,51,59,56,63,60,61,6,1,40,71,53,52,53,62,1,56,68,68,64,67,20,9,9,68,8,51,63,9,22,10,64,41,32,44,13,72,44,47,97,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98 13 59.350000 18.066700
96,2,43,57,59,57,62,55,67,1,2,39,63,67,59,57,60,52,53,1,21,1,43,57,59,57,62,55,53,67,59,57,50,67,61,69,67,53,53,68,1,57,1,39,63,67,59,57,60,52,53,1,56,68,68,64,67,20,9,9,68,8,51,63,9,12,35,59,53,68,46,19,24,72,30,97,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98 11 55.650498 12.078803
96,2,60,53,49,66,62,57,62,55,1,2,68,57,61,53,1,21,1,22,68,60,49,62,68,53,66,56,49,70,67,64,49,66,59,53,62,1,75,60,53,67,69,62,52,1,22,59,70,49,66,57,69,61,1,56,68,68,64,67,20,9,9,68,8,51,63,9,64,47,44,64,14,39,23,51,65,34,97,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98 16 62.468342 6.104230
